Active Date,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTITUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE CODE,COMMUNITY TYPE DESCRIPTION,MAILING ADDRESS,MAIL CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO_PHONE,CEO EMAIL,
07/01/1993,NEW YORK,310200011489,HIGH SCHOOL OF ECONOMICS & FINANCE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,100 TRINITY PL,NEW YORK,NY,10006,MR.,MICHAEL,STANZIONE,2123460708,mstanzi@schools.nyc.gov,
07/01/1980,NEW YORK,300000010000,NYC CHANCELLOR'S OFFICE,16,SCHOOL DISTRICTS,1,CITY,1,NEW YORK CITY,,,71,NEW YORK CITY,52 CHAMBERS ST-RM 320,NEW YORK,NY,10007,MS.,CARMEN,FARINA,2123740200,cgfarina@schools.nyc.gov,
07/01/1980,NEW YORK,310200010234,PS 234 INDEPENDENCE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,292 GREENWICH ST,NEW YORK,NY,10007,MS.,LISA,RIPPERGER,2122336034,lripperger@schools.nyc.gov,
07/01/1980,NEW YORK,310100010015,PS 15 ROBERTO CLEMENTE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,333 E 4TH ST,NEW YORK,NY,10009,MS.,IRENE,SANCHEZ,2122288730,isanchez11@schools.nyc.gov,
07/01/1980,NEW YORK,310100010034,PS 34 FRANKLIN D ROOSEVELT,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,730 E 12TH ST,NEW YORK,NY,10009,MS.,ROSEMARIE,GONZALEZ,2122284433,rgonzal52@schools.nyc.gov,
07/01/1980,NEW YORK,310100010063,STAR ACADEMY PS 63 (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,121 E 3RD ST,NEW YORK,NY,10009,MS.,DARLENE,CAMERON,2126743180,dcameron2@schools.nyc.gov,
07/01/2002,NEW YORK,310100010064,PS 64 ROBERT SIMON,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,600 E 6TH ST,NEW YORK,NY,10009,MS.,MARLON,HOSANG,2126736510,mhosang@schools.nyc.gov,
07/01/2004,NEW YORK,310100010315,EAST VILLAGE COMMUNITY SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,610 E 12TH ST,NEW YORK,NY,10009,MR.,BRADLEY,GOODMAN,2129820682,bgoodma4@schools.nyc.gov,
07/01/2004,NEW YORK,310100010361,CHILDREN'S WORKSHOP SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,610 E 12TH ST,NEW YORK,NY,10009,MS.,MARIA,VELEZ CLARKE,2126149531,mvelez4@schools.nyc.gov,
07/01/2004,NEW YORK,310100010363,NEIGHBORHOOD SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,121 E 3RD ST,NEW YORK,NY,10009,MS.,DYANTHE,SPIELBERG,2123870195,dspielberg@schools.nyc.gov,
07/01/2004,NEW YORK,310100010364,EARTH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,600 E 6TH ST,NEW YORK,NY,10009,MS.,ABBE,FUTTERMAN,2124771735,afutterman2@schools.nyc.gov,
07/01/2004,NEW YORK,310100010839,TOMPKINS SQUARE MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,600 E 6TH ST,NEW YORK,NY,10009,MR.,SONHANDO,ESTWICK,2129951430,sestwic@schools.nyc.gov,
07/01/2003,NEW YORK,310100011450,EAST SIDE COMMUNITY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,420 E 12TH ST,NEW YORK,NY,10009,MR.,MARK,FEDERMAN,2124608467,mfederm@schools.nyc.gov,
07/01/1980,NEW YORK,310100145238,SAINT BRIGID SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,185 E 7TH ST,NEW YORK,NY,10009,MR.,STEPHEN,HERNON,2126775210,m055@adnyeducation.org,
07/01/1980,NEW YORK,310100145301,IMMACULATE CONCEPTION SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,419 E 13TH ST,NEW YORK,NY,10009,MS.,MARY,BARRY,2124752590,m016@adnyeducation.org,
07/01/1993,NEW YORK,310100149439,CONNELLY CTR EDUCATION/HOLY CHILD MIDDLE SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,2,Middle,71,NEW YORK CITY,220 E 4TH ST,NEW YORK,NY,10009,MS.,SHALONDE,NEELEY GUTIERREZ,2129822287,sneeley@connellycenter.org,
07/01/2015,NEW YORK,310100996205,NEW AMSTERDAM SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,,,,,62 AVE B,NEW YORK,NY,10009,MS.,ANNE,ELLIOTT,2125331820,anne.elliott@newamsterdamchildhood.org,
07/01/2003,NEW YORK,310100999967,GEORGE JACKSON ACADEMY,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,104 ST MARK'S PL,NEW YORK,NY,10009,MR.,ANDRE,DELVALLE,2122286789,adelvalle@georgejacksonacademy.org,
07/01/2003,NEW YORK,307500010000,NYC SPECIAL SCHOOLS - DISTRICT 75,16,SCHOOL DISTRICTS,1,CITY,1,NEW YORK CITY,,,71,NEW YORK CITY,400 FIRST AVE,NEW YORK,NY,10010,MR.,GARY,HECHT,2128021501,ghecht@schools.nyc.gov,
07/01/1980,NEW YORK,310200010047,AMERICAN SIGN LANGUAGE & ENGLISH SECONDARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,223 E 23RD ST,NEW YORK,NY,10010,MR.,WATFA,SHAMA,9173266668,wshama@schools.nyc.gov,
07/01/1980,NEW YORK,310200010104,JHS 104 SIMON BARUCH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,330 E 21ST ST,NEW YORK,NY,10010,MR.,ROCCO,MACRI,2126744545,rmacri@schools.nyc.gov,
07/01/2005,NEW YORK,310200010347,47 AMERICAN SIGN LANGUAGE AND ENGLISH LOWER SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,223 E 23RD ST,NEW YORK,NY,10010,MR.,DAVID,THACKER BOWELL,9143266609,dthackerbowell@schools.nyc.gov,
07/01/2003,NEW YORK,310200010413,SCHOOL OF THE FUTURE HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,127 E 22ND ST,NEW YORK,NY,10010,MS.,STACY,GOLDSTEIN,2124758086,sgoldst5@schools.nyc.gov,
07/01/1997,NEW YORK,310200011411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,55 E 25TH ST,NEW YORK,NY,10010,MS.,ARLEEN,LIQUORI,2126837440,aliquor@schools.nyc.gov,
07/01/2003,NEW YORK,310200011439,MANHATTAN VILLAGE ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,43 W 22ND ST,NEW YORK,NY,10010,MR.,HECTOR,GEAGER,2122428752,hgeager@schools.nyc.gov,
07/01/1980,NEW YORK,310200145268,EPIPHANY SCHOOL (THE),14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,234 E 22ND ST,NEW YORK,NY,10010,MR.,JAMES,HAYES,2124734128,jhayes@theepiphanyschool.org,
07/01/2006,NEW YORK,310200995529,BRITISH INTERNATIONAL SCHOOL OF NEW YORK,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,20 WATERSIDE PLAZA,NEW YORK,NY,10010,MR.,JOHN,MORROW,2124812700,j.morrow@bis-ny.org,
07/01/2010,NEW YORK,310200996051,ECOLE INTERNATIONALE DE NEW YORK,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,111 E 22ND ST,NEW YORK,NY,10010,MR.,YVES,RIVAUD,6464102238,yvesrivaud@einy.org,
07/01/1980,NEW YORK,310200996836,U N INTERNATIONAL SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,24-50 FDR DR,NEW YORK,NY,10010,MS.,JANE,CAMBLIN,2125843039,jcamblin@unis.org,
07/01/1980,NEW YORK,310200010011,PS 11 WILLIAM T HARRIS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,320 W 21ST ST,NEW YORK,NY,10011,MR.,ROBERT,BENDER,2129291743,rbender2@schools.nyc.gov,
07/01/1980,NEW YORK,310200010041,PS 41 GREENWICH VILLAGE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,116 W 11TH ST,NEW YORK,NY,10011,MS.,KELLY,SHANNON,2126752756,kshanno@schools.nyc.gov,
07/01/2009,NEW YORK,310200010276,BATTERY PARK CITY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,55 BATTERY PL,NEW YORK,NY,10011,MS.,THERESA,RUYTER,2122665800,truyter@schools.nyc.gov,
07/01/2003,NEW YORK,310200010312,NYC LAB MS FOR COLLABORATIVE STUDIES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,333 W 17TH ST,NEW YORK,NY,10011,MS.,MEGAN,ADAMS,2126916119,madams@schools.nyc.gov,
07/01/2014,NEW YORK,310200010340,SIXTH AVENUE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,590 6TH AVE,NEW YORK,NY,10011,MS.,PATRICIA,CARNEY,9173051000,pcarney@schools.nyc.gov,
07/01/1997,NEW YORK,310200010412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,333 W 17TH ST,NEW YORK,NY,10011,MS.,BROOKE,JACKSON,2126916119,bjackso8@schools.nyc.gov,
07/01/1997,NEW YORK,310200010414,NYC MUSEUM SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,333 W 17TH ST,NEW YORK,NY,10011,MS.,DARLENE,MILLER,2126756206,dmiller@schools.nyc.gov,
07/01/2005,NEW YORK,310200011313,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MR.,BRADY,SMITH,2126272812,bsmith15@schools.nyc.gov,
07/01/2009,NEW YORK,310200011392,MANHATTAN BUSINESS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MS.,KAREN,POLSONETTI,2126471983,kpolson@schools.nyc.gov,
07/01/2003,NEW YORK,310200011419,LANDMARK HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MS.,CARON,PINKUS,2126477410,cpinkus@schools.nyc.gov,
07/01/2009,NEW YORK,310200011422,QUEST TO LEARN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MS.,JENNIFER,RYGALSKI,2124883645,jrygalski@schools.nyc.gov,
07/01/2010,NEW YORK,310200011437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MS.,NANCY,AMLING,2124883330,namling@schools.nyc.gov,
07/01/2012,NEW YORK,310200011534,HARVEST COLLEGIATE HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,34 W 14TH ST,NEW YORK,NY,10011,MS.,CATHERINE,BURCH,2122423384,cburch2@schools.nyc.gov,
07/01/2003,NEW YORK,310200011550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,250 W 18TH ST,NEW YORK,NY,10011,MS.,RHONDA,HUEGEL,2126910934,rhuegel@schools.nyc.gov,
07/01/1980,NEW YORK,310200011600,HIGH SCHOOL OF FASHION INDUSTRIES (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,225 W 24TH ST,NEW YORK,NY,10011,MR.,DARYL,BLANK,2122551235,dblank@schools.nyc.gov,
07/01/2003,NEW YORK,310200011605,HUMANITIES PREPARATORY ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,351 W 18TH ST,NEW YORK,NY,10011,MS.,JEANNIE,FERRARI,2129294433,jferrari3@schools.nyc.gov,
07/01/1980,NEW YORK,310200145281,GUARDIAN ANGEL SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,193 10TH AVE,NEW YORK,NY,10011,MS.,CHRISTIE,ACOSTA,2129898280,christie.acosta@archny.org,
07/01/1980,NEW YORK,310200996755,CITY AND COUNTRY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,146 W 13TH ST,NEW YORK,NY,10011,MS.,KATE,TURLEY,2122427802,katet@cityandcountry.org,
07/01/1986,NEW YORK,310200996790,LORGE SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,353 W 17TH ST,NEW YORK,NY,10011,DR.,SANDRA,KAHN,2129298660,sandra.kahn@lorgeschool.org,
07/01/1980,NEW YORK,310200997740,CORLEARS SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,324 W 15TH ST,NEW YORK,NY,10011,MR.,DAVID,EGOLF,2127412800,davide@corlearsschool.org,
07/01/1980,NEW YORK,310200998518,WINSTON PREPARATORY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,4,Junior-Senior High,71,NEW YORK CITY,126 W 17TH ST,NEW YORK,NY,10011,MR.,WILLIAM,DEHAVEN,6466382705,wdehaven@winstonprep.edu,
07/01/2000,NEW YORK,310200999791,"ASSOCIATION FOR METROAREA AUTISTIC CHILDREN, INC",14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,25 W 17TH ST,NEW YORK,NY,10011,MS.,KEISHEA,ALLEN,2126455005,keishea.allen@amac.org,
07/01/1980,NEW YORK,310300145456,XAVIER HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,30 W 16TH ST,NEW YORK,NY,10011,MR.,MICHAEL,LIVIGNI,2129247900,livignim@xavierhs.org,
07/01/1999,NEW YORK,310200996071,COOKE CENTER ACADEMY,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,60 MACDOUGAL ST,NEW YORK,NY,10012,MR.,MICHAEL,TERMINI,2124771297,mtermini@cookecenter.org,
07/01/2003,NEW YORK,310200010130,PS 130 HERNANDO DE SOTO,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,143 BAXTER ST,NEW YORK,NY,10013,MR.,RENNY,FONG,2122268072,rfong@schools.nyc.gov,
07/01/2008,NEW YORK,310200011376,NYC ISCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,MS.,ISORA,BAILEY,9172377300,ibailey@schools.nyc.gov,
07/01/2003,NEW YORK,310200011615,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,MS.,KIMBERLY,BRADLEY,2129251080,kbradley9@schools.nyc.gov,
07/01/1980,NEW YORK,310200145447,TRANSFIGURATION SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,29 MOTT ST,NEW YORK,NY,10013,DR.,PATRICK,TAHARALLY,2129625265,m110@adnyeducation.org,
07/01/2011,NEW YORK,310200860992,BROOME STREET ACADEMY CHARTER HIGH SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,5,Senior High,71,NEW YORK CITY,121 AVE OF THE AMERICAS,NEW YORK,NY,10013,DR.,BARBARA,MCKEON,2124530295,bmckeon@broomestreetacademy.org,
07/01/1980,NEW YORK,307500011721,PS 721 MANHATTAN OCCUPATIONAL TRAINING CENTER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,250 W HOUSTON ST,NEW YORK,NY,10014,MS.,ANTOINETTE,BELLO,2126757926,abello2@schools.nyc.gov,
07/01/2003,NEW YORK,310200010003,PS 3 CHARRETTE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,490 HUDSON ST,NEW YORK,NY,10014,MS.,LISA,SIEGMAN,2126911183,lsiegma@schools.nyc.gov,
07/01/2003,NEW YORK,310200011560,HS 560 CITY-AS-SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,16 CLARKSON ST,NEW YORK,NY,10014,MR.,ALAN,CHENG,2123376800,acheng3@schools.nyc.gov,
07/01/2001,NEW YORK,310200145371,NOTRE DAME SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,327 W 13TH ST,NEW YORK,NY,10014,MS.,JACLYN,BRILLIANT,2126205575,brilliantj@cheznous.org,
07/01/1980,NEW YORK,310200145386,OUR LADY OF POMPEII SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,240 BLEECKER ST,NEW YORK,NY,10014,SISTER,VERONICA,BEATO,2122424147,m034@adnyeducation.org,
07/01/2007,NEW YORK,310200145611,ACADEMY OF ST JOSEPH,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,111 WASHINGTON PL,NEW YORK,NY,10014,MS.,ANGELA,COOMBS,2122435420,acoombs@aosj.us,
07/01/1980,NEW YORK,310200515859,SAINT LUKE'S SCHOOL,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,,,1,Elementary,71,NEW YORK CITY,487 HUDSON ST,NEW YORK,NY,10014,MR.,BART,BALDWIN,2129245960,bbaldwin@stlukeschool.org,
07/01/2003,NEW YORK,310200997115,LITTLE RED SCHOOL HOUSE-ELISABETH IRWIN HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,272 6TH AVE,NEW YORK,NY,10014,MR.,PHILIP,KASSEN,2124775316,pkassen@lrei.org,
07/01/1980,NEW YORK,310200997908,VILLAGE COMMUNITY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,272 W 10TH ST,NEW YORK,NY,10014,MS.,EVE,KLEGER,2126915146,ekleger@vcs-nyc.org,
07/01/1980,NEW YORK,310200010116,PS 116 MARY LINDLEY MURRAY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,210 E 33RD ST,NEW YORK,NY,10016,MS.,JANE,HSU,2126854366,jhsu@schools.nyc.gov,
07/01/2013,NEW YORK,310200010281,RIVER SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,425 E 35TH ST,NEW YORK,NY,10016,MS.,JESSICA,ORLEANS,2122516640,jorlean@schools.nyc.gov,
07/01/2010,NEW YORK,310200011427,MANHATTAN ACADEMY FOR ARTS AND LANGUAGES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,111 E 33RD ST,NEW YORK,NY,10016,MR.,SIV,BOLETSIS,2125760502,sbolets@schools.nyc.gov,
07/01/2010,NEW YORK,310200011432,MURRAY HILL ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,111 E 33RD ST,NEW YORK,NY,10016,MS.,ANITA,MANNINEN-FELIX,2126950195,amannin3@schools.nyc.gov,
07/01/1993,NEW YORK,310200011500,UNITY CENTER FOR URBAN TECHNOLOGIES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,111 E 33RD ST,NEW YORK,NY,10016,MR.,FAUSTO,DE LA ROSA,2125760530,fdelarosa@schools.nyc.gov,
07/01/2006,NEW YORK,310200995508,REBECCA SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,40 E 30TH ST,NEW YORK,NY,10016,MS.,TINA,MCCOURT,2128104120,tmccourt@rebeccaschool.org,
07/01/2009,NEW YORK,310200996009,AARON SCHOOL (8-12),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,4,Junior-Senior High,71,NEW YORK CITY,42 E 30TH ST,NEW YORK,NY,10016,MS.,ROBERTA,PALUMBO,2128679594,rpalumbo@aaronschool.org,
07/01/2012,NEW YORK,310200996116,FUSION ACADEMY MANHATTAN,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,4,Junior-Senior High,71,NEW YORK CITY,460 PARK AVE SOUTH-9TH FL,NEW YORK,NY,10016,MS.,HEATHER,BROOKMAN,2123269522,hbrookman@fusionacademy.com,
07/01/1980,NEW YORK,310200997852,CHURCHILL SCHOOL AND CENTER (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,301 E 29TH ST,NEW YORK,NY,10016,MS.,LYNN,SETTLOW,2127220610,lsettlow@churchillschool.com,
07/01/1980,NEW YORK,310200996794,FRENCH-JAPANESE EDUCATIONAL INSTITUTE OF NY-DBA LYCEUM KENNEDY,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,225 E 43RD ST,NEW YORK,NY,10017,MS.,DOMINIQUE,VELOCITER,2126811877,dvelociter@lyceumkennedy.org,
07/01/1980,NEW YORK,310200997700,FAMILY SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,323 E 47TH ST,NEW YORK,NY,10017,MS.,LESLEY NAN,HABERMAN,2126885950,famschool@aol.com,
07/01/2003,NEW YORK,310200999964,AARON SCHOOL (K-7),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,309 E 45TH ST,NEW YORK,NY,10017,MS.,ROBERTA,PALUMBO,2128679594,rpalumbo@aaronschool.org,
07/01/2009,NEW YORK,310200010397,SPRUCE STREET SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,12 SPRUCE ST,NEW YORK,NY,10018,MS.,NANCY,HARRIS,2122664800,nharris2@schools.nyc.gov,
07/01/2003,NEW YORK,307500011035,PS 35,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,6,K-12,71,NEW YORK CITY,317 W 52ND ST,NEW YORK,NY,10019,MS.,MARTA,BARNETT,2122474307,mbarnett4@schools.nyc.gov,
07/01/2003,NEW YORK,310200010059,PS 59 BEEKMAN HILL INTERNATIONAL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,231-249 E 56TH ST,NEW YORK,NY,10019,MS.,ADELE,SCHROETER,2128887870,aschroe@schools.nyc.gov,
07/01/2003,NEW YORK,310200010111,PS 111 ADOLPH S OCHS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,440 W 53RD ST,NEW YORK,NY,10019,MR.,EDWARD,GILLIGAN,2125827420,egilligan@schools.nyc.gov,
